pool,x_centre,slope_median,slope_q25,slope_q75,n_blocks_fitted
30bp_WETH_USDC,0.38,-2.5285515901467632,-4.216643017569069,-1.5796235090509438,1641
30bp_WETH_USDC,0.39,-2.5911414910400135,-4.172016778618038,-1.6638250583248992,1641
30bp_WETH_USDC,0.4,-2.7009166827110733,-5.268598291326587,-1.6762737411971302,1641
30bp_WETH_USDC,0.41,-2.7536705743588903,-5.504325620046757,-1.6688497342435546,1641
30bp_WETH_USDC,0.42,-2.7329339263262815,-5.253341985024394,-1.6644257503502802,1641
30bp_WETH_USDC,0.43,-2.8844069962512893,-4.813499729502264,-1.7010580417781096,1641
30bp_WETH_USDC,0.44,-2.850585272216136,-4.760279538398446,-1.713134760785163,1641
30bp_WETH_USDC,0.45,-2.8393168317613986,-4.656678325976143,-1.6171632564107565,1641
30bp_WETH_USDC,0.46,-2.84874464907069,-4.765766689907434,-1.5853504171794721,1641
30bp_WETH_USDC,0.47,-2.868655489052646,-4.950381099200222,-1.609816182694308,1641
30bp_WETH_USDC,0.48,-2.989167151640744,-5.68377222306483,-1.6305420092887744,1641
30bp_WETH_USDC,0.49,-3.173477740749626,-5.8809522488734745,-1.6008275410859572,1641
30bp_WETH_USDC,0.5,-3.1040528403085657,-5.929387584377008,-1.631948973282316,1641
1bp_WETH_USDT,-0.5,1.046631514111601,-0.8096928159424905,7.562638102222027,1273
1bp_WETH_USDT,-0.49,0.8275298122641683,-0.8588998612495624,6.310540752658454,1299
1bp_WETH_USDT,-0.48,0.6338462550116001,-0.8220370418337888,5.197145645175449,1321
1bp_WETH_USDT,-0.47,0.4669049277582651,-0.9640613558807483,4.1634345404119415,1346
1bp_WETH_USDT,-0.46,0.6452024159183726,-0.9285218873224265,4.895915520034464,1342
1bp_WETH_USDT,-0.45,0.7436630347684643,-0.8495946146191635,5.633820216396128,1336
1bp_WETH_USDT,-0.44,1.069273072001021,-0.7967534097130139,5.908200510595466,1328
1bp_WETH_USDT,-0.43,1.4924624665103816,-0.7083743707996436,5.6377226278192945,1320
1bp_WETH_USDT,-0.42,1.0499682649639706,-0.7396350087898915,4.7801370976490425,1340
1bp_WETH_USDT,-0.41,0.8320382399152666,-0.7653166838998547,4.4223926264296605,1387
1bp_WETH_USDT,-0.4,1.1109399138151272,-0.6385489613684734,4.842515938748611,1409
1bp_WETH_USDT,-0.39,1.2579416043222271,-0.5877375577568609,4.572285316278813,1399
1bp_WETH_USDT,-0.38,1.2504125067351908,-0.5504288087739229,4.24020808504646,1403
1bp_WETH_USDT,-0.37,0.8827456314377383,-0.6927259303408404,3.657576375462033,1424
1bp_WETH_USDT,-0.36,1.0870708579379091,-0.692055404911278,3.750915006840534,1433
1bp_WETH_USDT,-0.35,0.8234474484982763,-0.7223841290179844,3.7793319168504143,1451
1bp_WETH_USDT,-0.34,0.8530047086428608,-0.7441057269493043,3.8762354711463862,1455
1bp_WETH_USDT,-0.33,1.1320208570762258,-0.6513037460915607,4.409312416338688,1475
1bp_WETH_USDT,-0.32,1.2822714381853109,-0.6151591507711806,4.647098013633325,1505
1bp_WETH_USDT,-0.31,1.2945058570134735,-0.5635637633948614,4.606629866641454,1532
1bp_WETH_USDT,-0.3,1.5546021525408578,-0.4246738006152092,4.541117002822645,1540
1bp_WETH_USDT,-0.29,1.5945491827613365,-0.4003664101954909,4.847112526677065,1543
1bp_WETH_USDT,-0.28,2.0228134994847533,-0.2719478972340675,5.569647895679324,1549
1bp_WETH_USDT,-0.27,2.3453462950715234,-0.26242826737986436,6.376879590638317,1550
1bp_WETH_USDT,-0.26,2.1881177187884204,-0.13188331456275573,7.712232323322045,1549
1bp_WETH_USDT,-0.25,2.841952230150006,-0.00901660818559092,8.203900086738546,1557
1bp_WETH_USDT,-0.24,2.564771548927018,-0.11632831668815127,8.007605327673318,1546
1bp_WETH_USDT,-0.23,2.5306625857079905,-0.17434572030865178,7.62670881935493,1545
1bp_WETH_USDT,-0.22,2.543315561879795,-0.23903973176620927,7.239441713440679,1554
1bp_WETH_USDT,-0.21,2.461915948527557,-0.3840606515785333,7.212175678466153,1564
1bp_WETH_USDT,-0.2,1.8901382397823698,-0.44935975754682006,7.423529602617811,1574
1bp_WETH_USDT,-0.19,1.7720291440709492,-0.3766132165519916,6.946260094923149,1578
1bp_WETH_USDT,-0.18,1.6717050778021716,-0.3960361884693482,5.799761384570374,1590
1bp_WETH_USDT,-0.17,1.3257861938686535,-0.5834739948915694,5.444357291650963,1598
1bp_WETH_USDT,-0.16,1.347639038907864,-0.6217680075727678,5.746218186707758,1604
1bp_WETH_USDT,-0.15,1.8380740802500595,-0.4145633289455269,6.902855656037589,1621
1bp_WETH_USDT,-0.14,2.230393806744305,-0.22890909769238663,7.423648480005739,1623
1bp_WETH_USDT,-0.13,2.7624241259455906,0.059002326242002016,8.182086813638065,1629
1bp_WETH_USDT,-0.12,3.1299728975802354,0.19887874583231357,9.43671790529363,1634
1bp_WETH_USDT,-0.11,3.2719773078755545,0.3663996228441756,10.527424360666291,1635
1bp_WETH_USDT,-0.1,3.4775886316775604,0.5527256558126882,10.009741798782134,1639
1bp_WETH_USDT,-0.09,3.744994579145266,0.745126996364333,9.582018892602992,1639
1bp_WETH_USDT,-0.08,3.8082809075338973,0.8508123234766117,9.648395060514062,1640
1bp_WETH_USDT,-0.07,3.909833660715047,0.7926485279979657,9.425439756018426,1641
1bp_WETH_USDT,-0.06,3.808982343203984,0.7125476150240528,9.035702378064915,1641
1bp_WETH_USDT,-0.05,3.372751643023353,0.5134971859777746,8.393496414313397,1638
1bp_WETH_USDT,-0.04,2.6918057681954055,0.21368848192742307,7.908878238216175,1641
1bp_WETH_USDT,-0.03,2.16069635117084,-0.15032348929234587,6.7946550176217375,1641
1bp_WETH_USDT,-0.02,1.8003299818090377,-0.5915064342362731,6.558298212105137,1637
1bp_WETH_USDT,-0.01,1.022173527896995,-1.402961935409422,5.453918775672223,1641
1bp_WETH_USDT,0.0,-0.24917326803272336,-2.9075693423911173,3.2485140833681765,1639
1bp_WETH_USDT,0.01,-1.3025266533997193,-4.922224119301847,1.2357987738292926,1640
1bp_WETH_USDT,0.02,-1.934900798427772,-5.939657586172742,0.500790979926627,1641
1bp_WETH_USDT,0.03,-2.7938644046708276,-6.669115213816028,0.10118746588803029,1641
1bp_WETH_USDT,0.04,-3.20226887586039,-7.309732141255692,-0.48783009280768774,1641
1bp_WETH_USDT,0.05,-4.077010001481274,-7.735026169137938,-1.222172659062318,1640
1bp_WETH_USDT,0.06,-4.480790143605239,-8.770439339824076,-1.3223554643043405,1640
1bp_WETH_USDT,0.07,-4.622725667046307,-9.12089551159135,-1.4777311185021684,1639
1bp_WETH_USDT,0.08,-5.029656046002011,-10.111084903101434,-1.5283706163421793,1641
1bp_WETH_USDT,0.09,-5.134205052906182,-9.990017857800936,-1.5802356269220441,1640
1bp_WETH_USDT,0.1,-5.076907323753991,-10.312244797372163,-1.483989258837954,1637
1bp_WETH_USDT,0.11,-5.081640826962948,-11.194921591887399,-1.4666968037683,1640
1bp_WETH_USDT,0.12,-5.171322893964323,-11.457494344792233,-1.6856360986396552,1636
1bp_WETH_USDT,0.13,-5.299920711058466,-12.093968447519874,-1.7974029523780497,1640
1bp_WETH_USDT,0.14,-5.1186454567888084,-11.760618681590891,-1.389097576648669,1636
1bp_WETH_USDT,0.15,-5.025000903394552,-10.782257358518969,-1.2311033911976597,1626
1bp_WETH_USDT,0.16,-4.907331874625582,-10.552060462780709,-1.1768814152499734,1627
1bp_WETH_USDT,0.17,-4.4221682260273045,-10.626123793358046,-1.19506294221113,1629
1bp_WETH_USDT,0.18,-4.248986611206237,-9.584510596683197,-1.3083814803929181,1620
1bp_WETH_USDT,0.19,-4.236425354830974,-9.54870395329813,-1.3094292055318109,1618
1bp_WETH_USDT,0.2,-4.370319384601794,-8.675715001833264,-1.198406482144026,1614
1bp_WETH_USDT,0.21,-4.559848837261373,-9.27274752707695,-1.4186477222445992,1625
1bp_WETH_USDT,0.22,-4.941801421936378,-9.972487200196564,-1.5554988511328836,1609
1bp_WETH_USDT,0.23,-5.0067055367952005,-10.755852873974654,-1.4746294404204066,1616
1bp_WETH_USDT,0.24,-5.0117231645560345,-11.06429024656381,-1.080272993959147,1600
1bp_WETH_USDT,0.25,-4.717263637056255,-11.073753967378899,-0.9900101135371786,1585
1bp_WETH_USDT,0.26,-4.589327560975754,-12.267697074492508,-1.0419508763603402,1585
1bp_WETH_USDT,0.27,-4.932089212751427,-11.663660305218116,-1.2244957023213807,1599
1bp_WETH_USDT,0.28,-5.24357884127059,-12.41162018121446,-1.3351109055344348,1588
1bp_WETH_USDT,0.29,-5.186183665287173,-12.086880685003095,-1.2941736679059097,1580
1bp_WETH_USDT,0.3,-4.4566939000026595,-10.813523767573223,-0.7280912059654328,1570
1bp_WETH_USDT,0.31,-3.7914310690001614,-10.805508214214797,-0.48402045113275916,1543
1bp_WETH_USDT,0.32,-3.4022185964537757,-10.57594787453726,-0.37351718503612064,1514
1bp_WETH_USDT,0.33,-3.190661689945308,-10.358461079286922,-0.4277257186708819,1479
1bp_WETH_USDT,0.34,-3.058167826943147,-9.000433458848441,0.19641096553678172,1461
1bp_WETH_USDT,0.35,-2.817166164387412,-8.27020910652517,1.0689434066669992,1464
1bp_WETH_USDT,0.36,-2.6207161073607406,-7.162337383246639,1.060300960965875,1462
1bp_WETH_USDT,0.37,-2.777456831918853,-7.700817946666587,0.8968397367324455,1465
1bp_WETH_USDT,0.38,-2.7270237671518056,-7.9271713178096626,0.7311803177678337,1441
1bp_WETH_USDT,0.39,-2.981207030745554,-7.962075978022974,0.6621461960165723,1388
1bp_WETH_USDT,0.4,-3.35701869130099,-8.971524317482277,0.662099803743465,1380
1bp_WETH_USDT,0.41,-3.3027947437970404,-9.00022035349547,0.263849219177725,1359
1bp_WETH_USDT,0.42,-3.7280636634909876,-8.774576473000828,-1.092377768800741,1329
1bp_WETH_USDT,0.43,-3.992615205368401,-9.819863214066881,-1.5168513870496834,1327
1bp_WETH_USDT,0.44,-4.360497653205784,-10.50392698355075,-1.5360237543619377,1321
1bp_WETH_USDT,0.45,-4.201189325597447,-9.79122357770897,-1.5389488893500476,1322
1bp_WETH_USDT,0.46,-3.8493566874421896,-9.322219838290449,-1.510629836872716,1329
1bp_WETH_USDT,0.47,-4.22495191269873,-9.649784622938068,-1.502644058515934,1321
1bp_WETH_USDT,0.48,-4.3696108371779445,-10.936784249572945,-1.5284953784716462,1318
1bp_WETH_USDT,0.49,-4.750745984473777,-11.595030245101825,-1.6742031341346588,1301
1bp_WETH_USDT,0.5,-4.606159083862826,-12.755814995033832,-1.6791254002335014,1257
5bp_WETH_USDT,-0.5,-0.9329184334446665,-1.4598984448530952,1.4380652453113654,1551
5bp_WETH_USDT,-0.49,-1.0064063114517938,-1.4703995570822663,0.9539332478378979,1580
5bp_WETH_USDT,-0.48,-1.019011949282379,-1.4709872274084608,0.7537560914616621,1595
5bp_WETH_USDT,-0.47,-1.0115713083849673,-1.4707639740960383,0.8070641345002068,1611
5bp_WETH_USDT,-0.46,-0.945642811194213,-1.46635385626702,1.3812674797341737,1608
5bp_WETH_USDT,-0.45,-0.8774622671226869,-1.458020914060195,1.4073103538565856,1615
5bp_WETH_USDT,-0.44,-0.8801389947244749,-1.4599706296238877,1.774373408748067,1606
5bp_WETH_USDT,-0.43,-0.7490370795268658,-1.4428044727248466,2.03447847947519,1610
5bp_WETH_USDT,-0.42,-0.7513925682146363,-1.4439749583093793,2.2154857320153285,1615
5bp_WETH_USDT,-0.41,-0.7056909411477394,-1.4256077859444252,2.315576995142287,1607
5bp_WETH_USDT,-0.4,-0.5847400539289344,-1.432647372558257,2.627011712210753,1603
5bp_WETH_USDT,-0.39,-0.6680446660412891,-1.432751355685873,3.3289043364926445,1596
5bp_WETH_USDT,-0.38,-0.6500957128682598,-1.42483079230778,3.0633665194400717,1600
5bp_WETH_USDT,-0.37,-0.7198257790860318,-1.4248725140818066,2.615510656355547,1596
5bp_WETH_USDT,-0.36,-0.8945570775219851,-1.4218319868826306,2.4522883758251295,1605
5bp_WETH_USDT,-0.35,-0.7029403235354027,-1.415759108021934,2.672963461248661,1617
5bp_WETH_USDT,-0.34,-0.4839639520499565,-1.407200781141602,3.2473034002091388,1619
5bp_WETH_USDT,-0.33,-0.39333051567009597,-1.3733251164966793,3.9747489267656464,1610
5bp_WETH_USDT,-0.32,-0.41097242866465783,-1.4070838205212501,3.671804028971041,1610
5bp_WETH_USDT,-0.31,-0.2779709561233966,-1.4014768023999116,3.107938966280241,1612
5bp_WETH_USDT,-0.3,-0.36574993011189627,-1.3840239952891098,2.928653854151739,1618
5bp_WETH_USDT,-0.29,-0.49285038391399527,-1.3983709642277882,2.258878110002953,1624
5bp_WETH_USDT,-0.28,-0.5917161525905893,-1.4264738219871465,2.4034924477936084,1621
5bp_WETH_USDT,-0.27,-0.45193866643442565,-1.4322603088447365,2.7473722423680123,1620
5bp_WETH_USDT,-0.26,-0.46237201120494237,-1.4220017727844143,3.1655555552331855,1629
5bp_WETH_USDT,-0.25,-0.34766164451505266,-1.433316557696984,3.6444683504797215,1633
5bp_WETH_USDT,-0.24,-0.18869004262675518,-1.4326286389305667,3.79846699121362,1629
5bp_WETH_USDT,-0.23,-0.15639755067493444,-1.4113755460108153,4.038441222938087,1629
5bp_WETH_USDT,-0.22,-0.10163703008979155,-1.4032300560757096,4.30604285015113,1631
5bp_WETH_USDT,-0.21,-0.03278741263889596,-1.394730392598233,4.718624505239024,1635
5bp_WETH_USDT,-0.2,-0.07658568375797598,-1.3782224289363354,5.0934825056844195,1640
5bp_WETH_USDT,-0.19,-0.04839513526177494,-1.3176068884248018,4.873265648577181,1640
5bp_WETH_USDT,-0.18,-0.04073986716216948,-1.336139630677895,4.587334490311684,1641
5bp_WETH_USDT,-0.17,-0.06754489323481906,-1.377102014724467,4.96902617292209,1641
5bp_WETH_USDT,-0.16,-0.10630897266213202,-1.3105474850371044,5.410506870631533,1641
5bp_WETH_USDT,-0.15,0.2315977308793429,-1.2121679395249476,5.91248084286195,1641
5bp_WETH_USDT,-0.14,0.47634432990314707,-1.155989290839713,7.059636337184034,1641
5bp_WETH_USDT,-0.13,0.4493277196775017,-1.169214741486918,7.685774084676807,1641
5bp_WETH_USDT,-0.12,0.548235842484989,-1.1084989981564461,8.195878494425608,1641
5bp_WETH_USDT,-0.11,0.9068751738959019,-1.0584851013730041,9.021067084621533,1641
5bp_WETH_USDT,-0.1,1.0825175576781463,-0.9978714744387999,9.9446414783864,1641
5bp_WETH_USDT,-0.09,1.1416981707718104,-1.007762791034984,9.209132448757948,1640
5bp_WETH_USDT,-0.08,1.0881711206890752,-1.0116130233401255,8.63272983650678,1641
5bp_WETH_USDT,-0.07,0.8919336418511663,-0.9793324624938566,7.344286675580091,1641
5bp_WETH_USDT,-0.06,1.101387478995067,-0.9518763669245455,7.277548420301577,1641
5bp_WETH_USDT,-0.05,1.0898033157443192,-0.7041860330635368,7.578570746335004,1641
5bp_WETH_USDT,-0.04,1.3227417576683993,-0.7703732150282501,7.698708433383014,1641
5bp_WETH_USDT,-0.03,1.1732075222443723,-0.8251195042494972,6.086787652175524,1641
5bp_WETH_USDT,-0.02,0.9348909680548719,-1.0339282606973823,5.833892355786427,1641
5bp_WETH_USDT,-0.01,0.29043724110090124,-1.365110926031839,4.591939154060289,1641
5bp_WETH_USDT,0.0,-0.3009990672200894,-1.7648393037999168,2.895376960853809,1641
5bp_WETH_USDT,0.01,-0.9754688209829998,-2.881235341419968,1.2791183485642945,1641
5bp_WETH_USDT,0.02,-1.401611012559413,-3.9161806805800023,0.37634288777429753,1641
5bp_WETH_USDT,0.03,-1.5323155610923997,-4.483709064399659,-0.16924003192564882,1641
5bp_WETH_USDT,0.04,-1.6320055503477988,-5.1084872657993055,-0.6916028868124342,1641
5bp_WETH_USDT,0.05,-1.8729602417393925,-5.203626388105587,-1.0521695263351805,1641
5bp_WETH_USDT,0.06,-1.9323124578951083,-4.690157884825921,-1.0889154474045755,1641
5bp_WETH_USDT,0.07,-1.9785059110467784,-4.745748331785057,-1.2152024778636255,1641
5bp_WETH_USDT,0.08,-2.109922903394036,-5.366185362743412,-1.339943967107017,1641
5bp_WETH_USDT,0.09,-2.3721146438121505,-6.148641915054531,-1.406698472210125,1641
5bp_WETH_USDT,0.1,-2.6776397334831863,-7.286006019447279,-1.464836206022618,1641
5bp_WETH_USDT,0.11,-2.7455781318064965,-7.798388872756135,-1.5077124421098382,1641
5bp_WETH_USDT,0.12,-2.7211920011569717,-7.692029717576807,-1.5168850805200447,1639
5bp_WETH_USDT,0.13,-2.4339712536886466,-7.685302524095646,-1.5032844203968225,1638
5bp_WETH_USDT,0.14,-2.500380619394014,-6.605514025964656,-1.5389065097571666,1640
5bp_WETH_USDT,0.15,-2.689339767494216,-6.254522518278719,-1.5506176089476462,1638
5bp_WETH_USDT,0.16,-2.9389435958045707,-5.762414770391893,-1.6049511990263363,1641
5bp_WETH_USDT,0.17,-2.776112332428311,-5.931405784785219,-1.6058362716176438,1638
5bp_WETH_USDT,0.18,-2.7635756624866414,-6.405025527063476,-1.6012454981490312,1636
5bp_WETH_USDT,0.19,-2.6180248833009228,-5.913783378326449,-1.5850388120480772,1638
5bp_WETH_USDT,0.2,-2.492469717693546,-5.086732474465386,-1.5220248705823098,1634
5bp_WETH_USDT,0.21,-2.2905644960149263,-4.507267059192561,-1.3378401702072926,1633
5bp_WETH_USDT,0.22,-2.3242091094905657,-5.043726318113123,-1.3596589012669482,1635
5bp_WETH_USDT,0.23,-2.3732781076870193,-5.165541955802327,-1.4630552347138754,1624
5bp_WETH_USDT,0.24,-2.432386605334577,-5.354845187646919,-1.5190622960119144,1628
5bp_WETH_USDT,0.25,-2.5089380044718705,-5.526927149881975,-1.5052187497097476,1605
5bp_WETH_USDT,0.26,-2.2853101178516364,-5.040065826701179,-1.4898580466683746,1609
5bp_WETH_USDT,0.27,-2.174874971268403,-4.3704063400872695,-1.4336862311487861,1595
5bp_WETH_USDT,0.28,-2.095319705410289,-4.0594457590405435,-1.3378736741261779,1581
5bp_WETH_USDT,0.29,-2.06661921503299,-4.453905145389231,-1.3978156321159085,1580
5bp_WETH_USDT,0.3,-1.9016762880980171,-3.94236446869686,-1.4032697321474883,1568
5bp_WETH_USDT,0.31,-1.8416102756994621,-3.4519830242651537,-1.4342153585235295,1568
5bp_WETH_USDT,0.32,-1.8179263269241548,-3.562932912440567,-1.390661078273413,1560
5bp_WETH_USDT,0.33,-1.7975646876449392,-3.370524550635034,-1.436058112307214,1554
5bp_WETH_USDT,0.34,-1.8891061240186708,-3.4908320651432985,-1.4464058308973915,1538
5bp_WETH_USDT,0.35,-1.9668248734290692,-3.7817909656754276,-1.4742567124824912,1511
5bp_WETH_USDT,0.36,-1.9038718037613935,-3.735073583679729,-1.4988480649444966,1494
5bp_WETH_USDT,0.37,-1.9733224646203769,-3.6442999353432057,-1.499873810081887,1480
5bp_WETH_USDT,0.38,-2.0090488059833636,-3.6438167836585316,-1.5036109319981683,1466
5bp_WETH_USDT,0.39,-2.0274817571118207,-3.475234412684537,-1.5073757978331754,1434
5bp_WETH_USDT,0.4,-2.118402303831312,-3.707020537490985,-1.5129523425277052,1435
5bp_WETH_USDT,0.41,-2.337070606770487,-4.078251738246319,-1.510333986711258,1416
5bp_WETH_USDT,0.42,-2.414820437457531,-4.547030067447645,-1.5055269541543659,1401
5bp_WETH_USDT,0.43,-2.4262234095737565,-4.703342216766865,-1.5253929792173642,1386
5bp_WETH_USDT,0.44,-2.5089603500108595,-4.867654398642099,-1.545911279932592,1359
5bp_WETH_USDT,0.45,-2.5669781918357266,-5.7313286781816535,-1.5644042460211196,1325
5bp_WETH_USDT,0.46,-2.721399977111709,-7.114953448571241,-1.6368523763547935,1336
5bp_WETH_USDT,0.47,-3.08972187020784,-8.111862149560132,-1.663224804317783,1323
5bp_WETH_USDT,0.48,-3.3701139064843915,-8.354997855609339,-1.6793107163221264,1316
5bp_WETH_USDT,0.49,-3.365320715878759,-9.201293274440953,-1.7075753650210026,1316
5bp_WETH_USDT,0.5,-3.548138773091274,-8.787743578331673,-1.7128085575400034,1323
30bp_WETH_USDT,-0.5,-0.08475533202912157,-1.1014168022689457,2.0595215989893574,1641
30bp_WETH_USDT,-0.49,-0.15777641894188835,-1.1866602781742333,1.9389022655376817,1641
30bp_WETH_USDT,-0.48,-0.23664935101394213,-1.1607004986914338,2.102112026937215,1641
30bp_WETH_USDT,-0.47,-0.13943760274940692,-1.1238013312579513,2.2407221590465687,1641
30bp_WETH_USDT,-0.46,0.03214061211251649,-1.0123201829796127,2.383078988489113,1641
30bp_WETH_USDT,-0.45,0.038632100380607194,-0.9618838023731324,2.403276240932859,1641
30bp_WETH_USDT,-0.44,0.020306032387890905,-0.9794500442402637,2.387690952373468,1641
30bp_WETH_USDT,-0.43,0.06655119509585505,-0.9162080307562273,2.4282802416288907,1641
30bp_WETH_USDT,-0.42,0.10400390154400609,-0.9702695200029551,2.53295230904518,1641
30bp_WETH_USDT,-0.41,0.2055504355878406,-0.9077233456128511,2.550863820725593,1641
30bp_WETH_USDT,-0.4,0.2725699170298439,-0.8863576652171969,2.6436163364786243,1641
30bp_WETH_USDT,-0.39,0.14001680119711382,-0.9074155315345561,2.7673007624845467,1641
30bp_WETH_USDT,-0.38,0.05485441755908833,-0.9047382950570235,2.7235222577766773,1641
30bp_WETH_USDT,-0.37,0.1336441068868451,-0.9214741772711362,2.586773661079357,1641
30bp_WETH_USDT,-0.36,0.13825238533138032,-0.8871377873766741,2.5685047475803646,1641
30bp_WETH_USDT,-0.35,0.1962393747611191,-0.8635163028338388,2.409021971526725,1641
30bp_WETH_USDT,-0.34,0.3093346603397043,-0.8365065024763566,2.767357215653061,1641
30bp_WETH_USDT,-0.33,0.32219028232122754,-0.8196642615286543,2.6519658166641267,1641
30bp_WETH_USDT,-0.32,0.13814901285979686,-0.8503739832030984,2.5214691374702927,1641
30bp_WETH_USDT,-0.31,0.2702524259611127,-0.8494389149871783,2.511216444005865,1641
30bp_WETH_USDT,-0.3,0.34275492308919836,-0.846383261894331,2.4989528980236715,1641
30bp_WETH_USDT,-0.29,0.4414547247924893,-0.7789035936775554,2.8545020051007826,1641
30bp_WETH_USDT,-0.28,0.6286907786468854,-0.6795841384790693,3.305476478871009,1641
30bp_WETH_USDT,-0.27,1.000581323493652,-0.5162650629441442,3.7684411834717353,1641
30bp_WETH_USDT,-0.26,1.2307628982528451,-0.49638885671188454,4.443245118109454,1641
30bp_WETH_USDT,-0.25,1.5247109848164049,-0.35516952305955357,5.141779850337899,1641
30bp_WETH_USDT,-0.24,1.6029343614403255,-0.21568886478935906,5.648547509589613,1641
30bp_WETH_USDT,-0.23,1.9584849391481463,0.021379649201400886,5.880414761660794,1641
30bp_WETH_USDT,-0.22,2.194498191152582,0.2409691218378066,6.020631729940464,1641
30bp_WETH_USDT,-0.21,2.4710052167530736,0.3612689105242268,6.318745674908233,1641
30bp_WETH_USDT,-0.2,2.634199137760383,0.6482187076220354,6.639802531917069,1641
30bp_WETH_USDT,-0.19,2.8821544478777468,0.5309300231265384,6.835436560586951,1641
30bp_WETH_USDT,-0.18,3.228429135141243,0.33244604374456044,6.930034225889493,1641
30bp_WETH_USDT,-0.17,3.4731978548514486,0.33532778100697735,6.963724396232731,1641
30bp_WETH_USDT,-0.16,3.3998027097696077,0.5336724946578253,7.394944283581808,1641
30bp_WETH_USDT,-0.15,3.5913835314273457,0.6913684853063733,7.57922770923207,1641
30bp_WETH_USDT,-0.14,4.185079506117281,0.6905622553722831,8.101908122114283,1641
30bp_WETH_USDT,-0.13,4.555142527411704,0.9179296444598689,8.79784049561983,1641
30bp_WETH_USDT,-0.12,4.530692782344421,0.9728924196431881,9.615418175968626,1641
30bp_WETH_USDT,-0.11,4.655419063894492,0.9279449906443887,9.8044506258378,1641
30bp_WETH_USDT,-0.1,4.578907010988385,0.6395897664902497,9.99916789107162,1641
30bp_WETH_USDT,-0.09,4.855110909004943,0.8076127119261478,9.862441015555467,1641
30bp_WETH_USDT,-0.08,4.702877540628957,0.9063909730233752,10.174023100920698,1641
30bp_WETH_USDT,-0.07,4.323889624780551,0.8467128303132517,10.597675391622841,1641
30bp_WETH_USDT,-0.06,4.260166689606634,0.6350723843417809,9.450546104883214,1641
30bp_WETH_USDT,-0.05,4.372441415690666,0.4305769938725189,10.654463679031206,1641
30bp_WETH_USDT,-0.04,4.028483985627144,0.017531859106914023,11.251842639028581,1641
30bp_WETH_USDT,-0.03,4.963429406003528,0.11966696290063199,12.290546373521178,1641
30bp_WETH_USDT,-0.02,5.664842378707354,-0.09910952213765263,12.997621778276294,1641
30bp_WETH_USDT,-0.01,3.254326328670219,-1.248589648591604,10.04702207935466,1641
30bp_WETH_USDT,0.0,-0.6399305115015335,-6.133803025172538,5.192610621633834,1641
30bp_WETH_USDT,0.01,-2.2025175964838573,-10.64576206743695,1.8233576397911964,1641
30bp_WETH_USDT,0.02,-2.876073530554245,-10.275528635586603,1.1146417521541505,1641
30bp_WETH_USDT,0.03,-2.906287167241095,-9.306774528778242,1.093644424410733,1641
30bp_WETH_USDT,0.04,-2.791015044194666,-8.749311731308167,0.9709624915762457,1641
30bp_WETH_USDT,0.05,-3.176118628168278,-8.353434322453197,-0.08676737411676044,1641
30bp_WETH_USDT,0.06,-3.193584283994145,-8.264398165512443,-0.5378184379520473,1641
30bp_WETH_USDT,0.07,-3.44028675115717,-8.032283505803452,-1.078866126077139,1641
30bp_WETH_USDT,0.08,-3.5716052262828266,-8.01089810395902,-1.306057068633355,1641
30bp_WETH_USDT,0.09,-3.8077473727563786,-8.473588892236497,-1.3147384763136418,1641
30bp_WETH_USDT,0.1,-3.7734861793866146,-8.75370532599387,-1.343282280898203,1641
30bp_WETH_USDT,0.11,-3.6661243286354366,-8.15278241119663,-1.3547298089432296,1641
30bp_WETH_USDT,0.12,-3.4008751747699484,-8.31342173352235,-1.3759699958426677,1641
30bp_WETH_USDT,0.13,-3.3414969583376046,-8.906480931856386,-1.3966038992949048,1641
30bp_WETH_USDT,0.14,-3.4235178250577367,-10.52462360380286,-1.5654901250756954,1641
30bp_WETH_USDT,0.15,-3.2810986397818134,-9.418299610124661,-1.512773532168604,1641
30bp_WETH_USDT,0.16,-3.423153681606943,-9.245864519816692,-1.4761820725945978,1641
30bp_WETH_USDT,0.17,-3.3690908005350697,-8.946495496082576,-1.5047041867455064,1641
30bp_WETH_USDT,0.18,-3.2865538701953554,-9.253724589196937,-1.538856924752544,1641
30bp_WETH_USDT,0.19,-3.335502133075254,-9.022902804740227,-1.565031128313748,1641
30bp_WETH_USDT,0.2,-3.1693568653403084,-7.9541361573712335,-1.5887663294159666,1641
30bp_WETH_USDT,0.21,-3.1617684727463056,-9.510941940514018,-1.6389289176852377,1641
30bp_WETH_USDT,0.22,-3.0209842571362064,-9.263528606796084,-1.6358905429579544,1641
30bp_WETH_USDT,0.23,-2.9085532529785696,-8.526500296742956,-1.5065820632595526,1641
30bp_WETH_USDT,0.24,-2.83457595082913,-7.788654783711849,-1.3616023653285705,1641
30bp_WETH_USDT,0.25,-2.8122869411614833,-6.389441162170196,-1.43175958301998,1641
30bp_WETH_USDT,0.26,-2.776792521163712,-6.059045844433763,-1.4836477509054984,1641
30bp_WETH_USDT,0.27,-2.851322195800223,-6.162529146352256,-1.5722649280024983,1641
30bp_WETH_USDT,0.28,-2.736361400810234,-6.8536011563819095,-1.5739676571728571,1641
30bp_WETH_USDT,0.29,-2.709521887268594,-7.071300633595165,-1.5749424409782442,1641
30bp_WETH_USDT,0.3,-2.6492366276035004,-6.552727294952814,-1.6582663018700483,1641
