pool,block_number,slope,beta_shape,r2
1bp_WETH_USDT,22791863,0.09229614662109364,-0.04614807331054682,0.0010493688647968957
1bp_WETH_USDT,22794263,-0.1237626596020352,0.0618813298010176,0.0018603749802883485
1bp_WETH_USDT,22796663,-0.008915563067406894,0.004457781533703447,9.696389192792587e-06
1bp_WETH_USDT,22799063,0.03092611117559652,-0.01546305558779826,0.00011723677974573299
1bp_WETH_USDT,22801463,-0.08390765711785989,0.04195382855892994,0.0009106156829364886
1bp_WETH_USDT,22803863,-0.07179036250240248,0.03589518125120124,0.0006615229746170792
1bp_WETH_USDT,22806263,-0.13059819369132145,0.06529909684566072,0.002158594736533681
1bp_WETH_USDT,22808663,-0.19573281222253447,0.09786640611126723,0.004737439503358698
1bp_WETH_USDT,22811063,-0.19972949273982427,0.09986474636991213,0.004906797256953421
1bp_WETH_USDT,22813463,-0.4227070545794215,0.21135352728971074,0.022170102161075067
1bp_WETH_USDT,22815863,-0.350427518276542,0.175213759138271,0.015019873338163903
1bp_WETH_USDT,22818263,-0.31922465727678795,0.15961232863839397,0.012462167386149692
1bp_WETH_USDT,22820663,-0.3149021986216944,0.1574510993108472,0.012023918037764592
1bp_WETH_USDT,22823063,-0.22042225074436536,0.11021112537218268,0.00568642516579454
1bp_WETH_USDT,22825463,-0.04887192633038959,0.024435963165194793,0.0002793892776054019
1bp_WETH_USDT,22827863,-0.008790000225044343,0.004395000112522172,9.206978039522085e-06
1bp_WETH_USDT,22830263,-0.22123041910167282,0.11061520955083641,0.0057074284903962935
1bp_WETH_USDT,22832663,-0.5863173411380115,0.29315867056900574,0.037870663919503667
1bp_WETH_USDT,22835063,-0.7318935755997552,0.3659467877998776,0.05935012438016274
1bp_WETH_USDT,22837463,-0.8500597924069027,0.42502989620345133,0.0780740752771576
1bp_WETH_USDT,22839863,-0.705908267540984,0.352954133770492,0.05548346698138473
1bp_WETH_USDT,22842263,-0.8374141760251381,0.41870708801256906,0.07639625808324413
1bp_WETH_USDT,22844663,-0.632193409062749,0.3160967045313745,0.04454994411579494
1bp_WETH_USDT,22847063,-0.3937027311870536,0.1968513655935268,0.017256733676604186
1bp_WETH_USDT,22849463,-0.5444449521778786,0.2722224760889393,0.03259731333032956
1bp_WETH_USDT,22851863,-0.5546414292584548,0.2773207146292274,0.033049949472473195
1bp_WETH_USDT,22854263,-0.5769856177502863,0.28849280887514317,0.033408900751289994
1bp_WETH_USDT,22856663,-0.6701012008513946,0.3350506004256973,0.04510100683472129
1bp_WETH_USDT,22859063,-0.6318410988227741,0.31592054941138703,0.040582014840382485
1bp_WETH_USDT,22861463,-0.7385728493390528,0.3692864246695264,0.05560287360848892
1bp_WETH_USDT,22863863,-0.7978237511306884,0.3989118755653442,0.06482618998397027
1bp_WETH_USDT,22866263,-1.0048440991272085,0.5024220495636043,0.09048963824841005
1bp_WETH_USDT,22868663,-0.7207632810091248,0.3603816405045624,0.04700068547522651
1bp_WETH_USDT,22871063,-0.7757185201061897,0.38785926005309485,0.05430246396200655
1bp_WETH_USDT,22873463,-0.8252470347446251,0.41262351737231256,0.06138777238671944
1bp_WETH_USDT,22875863,-1.1021397916825315,0.5510698958412658,0.1066760341263554
1bp_WETH_USDT,22878263,-1.2364834149005934,0.6182417074502967,0.130147914843054
1bp_WETH_USDT,22880663,-1.0479563980289894,0.5239781990144947,0.10742687358128555
1bp_WETH_USDT,22883063,-1.410617358998955,0.7053086794994775,0.18142429079012778
1bp_WETH_USDT,22885463,-2.148426899642995,1.0742134498214975,0.3398634657548606
1bp_WETH_USDT,22887863,-2.2033101690226653,1.1016550845113326,0.3544830061201797
1bp_WETH_USDT,22890263,-2.3894664274613056,1.1947332137306528,0.39880898849974167
1bp_WETH_USDT,22892663,-3.1389222233786285,1.5694611116893142,0.5499315982496401
1bp_WETH_USDT,22895063,-3.397520322443752,1.698760161221876,0.5888697725470988
1bp_WETH_USDT,22897463,-3.2597118549538475,1.6298559274769238,0.5315307238779619
1bp_WETH_USDT,22899863,-3.100833573695583,1.5504167868477916,0.5039540204984578
1bp_WETH_USDT,22902263,-3.167970038185419,1.5839850190927094,0.5167207324110334
1bp_WETH_USDT,22904663,-2.903016571088796,1.451508285544398,0.46373924979882364
1bp_WETH_USDT,22907063,-2.863195532426891,1.4315977662134456,0.45290739268326696
1bp_WETH_USDT,22909463,-2.773428904858062,1.386714452429031,0.43096117019403346
1bp_WETH_USDT,22911863,-3.1784365383281825,1.5892182691640913,0.4846822480210188
1bp_WETH_USDT,22914263,-3.072059308839748,1.536029654419874,0.46532892271091364
1bp_WETH_USDT,22916663,-3.431389623407232,1.715694811703616,0.5103225202443786
1bp_WETH_USDT,22919063,-3.1152828557459853,1.5576414278729926,0.458231694632358
1bp_WETH_USDT,22921463,-2.97333067320422,1.48666533660211,0.4264929956808964
1bp_WETH_USDT,22923863,-2.932696223697997,1.4663481118489985,0.44927390156217184
1bp_WETH_USDT,22926263,-3.560946934646766,1.780473467323383,0.5410352575678268
1bp_WETH_USDT,22928663,-3.7656035319854504,1.8828017659927252,0.5645726488424736
1bp_WETH_USDT,22931063,-3.837685674715212,1.918842837357606,0.564378863677309
1bp_WETH_USDT,22933463,-4.78916894727052,2.39458447363526,0.6908004520605707
1bp_WETH_USDT,22935863,-4.707738040332657,2.3538690201663286,0.6778549159768704
1bp_WETH_USDT,22938263,-5.049524205513288,2.524762102756644,0.7194111305526816
1bp_WETH_USDT,22940663,-4.8408864286002595,2.4204432143001298,0.7025696216355954
1bp_WETH_USDT,22943063,-5.128901243663103,2.5644506218315515,0.6821192823997098
1bp_WETH_USDT,22945463,-4.993879580935532,2.496939790467766,0.6595009372074363
1bp_WETH_USDT,22947863,-4.78469743296014,2.39234871648007,0.649722232297228
1bp_WETH_USDT,22950263,-4.905322964237646,2.452661482118823,0.7224968663057663
1bp_WETH_USDT,22952663,-4.925007329077151,2.4625036645385756,0.7248271480967288
1bp_WETH_USDT,22955063,-4.909786224499816,2.454893112249908,0.7185436001220975
1bp_WETH_USDT,22957463,-5.137792350110547,2.5688961750552735,0.7281311626442837
1bp_WETH_USDT,22959863,-5.40945624927272,2.70472812463636,0.7566678150107795
1bp_WETH_USDT,22962263,-5.300780614915552,2.650390307457776,0.7385790573312792
1bp_WETH_USDT,22964663,-5.273522264226153,2.6367611321130764,0.7320163182579472
1bp_WETH_USDT,22967063,-5.138273881685712,2.569136940842856,0.7301863875788361
1bp_WETH_USDT,22969463,-4.812199733509128,2.406099866754564,0.6866944935000978
1bp_WETH_USDT,22971863,-4.831784294329752,2.415892147164876,0.6899291752122627
1bp_WETH_USDT,22974263,-4.574345927654071,2.2871729638270355,0.6633620588471796
1bp_WETH_USDT,22976663,-4.63891800346838,2.31945900173419,0.6689097180161535
1bp_WETH_USDT,22979063,-4.752642432598937,2.3763212162994685,0.6790617126848408
1bp_WETH_USDT,22981463,-4.4323803362879275,2.2161901681439637,0.6435274497441513
1bp_WETH_USDT,22983863,-3.9708490850097107,1.9854245425048553,0.5699209954111184
1bp_WETH_USDT,22986263,-4.18133712920664,2.09066856460332,0.5957435321808592
1bp_WETH_USDT,22988663,-4.157404545783183,2.0787022728915914,0.5894801579259985
1bp_WETH_USDT,22991063,-4.649380906041809,2.3246904530209047,0.6492008911799552
1bp_WETH_USDT,22993463,-4.2055022266054545,2.1027511133027272,0.5967418093635107
1bp_WETH_USDT,22995863,-4.732162595359094,2.366081297679547,0.6585837475439873
1bp_WETH_USDT,22998263,-4.303372380160155,2.1516861900800777,0.59586452275191
1bp_WETH_USDT,23000663,-4.682086387653347,2.3410431938266734,0.6397614005356909
1bp_WETH_USDT,23003063,-4.727640221201742,2.363820110600871,0.6443759067628569
1bp_WETH_USDT,23005463,-4.722359856285723,2.3611799281428616,0.6440071533637992
1bp_WETH_USDT,23007863,-4.868524609128942,2.434262304564471,0.6597630745024644
1bp_WETH_USDT,23010263,-5.015060265543696,2.507530132771848,0.6777985814010296
1bp_WETH_USDT,23012663,-5.1009160599546615,2.5504580299773307,0.6868354891538389
1bp_WETH_USDT,23015063,-5.258108392274629,2.6290541961373144,0.70429264725547
1bp_WETH_USDT,23017463,-5.262169502489478,2.631084751244739,0.7032962472416993
1bp_WETH_USDT,23019863,-4.89973173970136,2.44986586985068,0.6470342767028903
1bp_WETH_USDT,23022263,-4.907790526535677,2.4538952632678384,0.647509112861212
1bp_WETH_USDT,23024663,-5.0289250060584765,2.5144625030292382,0.6604380879888998
1bp_WETH_USDT,23027063,-4.6177786288212985,2.3088893144106493,0.6082890807177881
1bp_WETH_USDT,23029463,-4.944500392370178,2.472250196185089,0.6479121784901636
1bp_WETH_USDT,23031863,-4.633188855994619,2.3165944279973094,0.6112199032382817
1bp_WETH_USDT,23034263,-4.780157519931707,2.3900787599658533,0.6279918522965373
1bp_WETH_USDT,23036663,-5.1076623302449855,2.5538311651224928,0.665930361135172
1bp_WETH_USDT,23039063,-4.9564079089296245,2.4782039544648122,0.6481045769841816
1bp_WETH_USDT,23041463,-4.494944369408784,2.247472184704392,0.5931184526021119
1bp_WETH_USDT,23043863,-4.267621742813086,2.133810871406543,0.5828585973670337
1bp_WETH_USDT,23046263,-4.1709675965056725,2.0854837982528363,0.5746954537946022
1bp_WETH_USDT,23048663,-3.5372650421079674,1.7686325210539837,0.5366684731544019
1bp_WETH_USDT,23051063,-3.5617141276811353,1.7808570638405676,0.5395106673638705
1bp_WETH_USDT,23053463,-3.4084273157569895,1.7042136578784948,0.5194634326090588
1bp_WETH_USDT,23055863,-2.8900173944870637,1.4450086972435319,0.471323827298478
1bp_WETH_USDT,23058263,-3.0540025379310607,1.5270012689655303,0.4903125859913945
1bp_WETH_USDT,23060663,-3.454374720068587,1.7271873600342935,0.5364150116708817
1bp_WETH_USDT,23063063,-3.4052951109982272,1.7026475554991136,0.5216005399194464
1bp_WETH_USDT,23065463,-3.631788238679859,1.8158941193399294,0.5470713503648765
1bp_WETH_USDT,23067863,-3.820996256484186,1.910498128242093,0.5694470613336808
1bp_WETH_USDT,23070263,-4.37615559625929,2.188077798129645,0.5977407889993077
1bp_WETH_USDT,23072663,-4.1242145531255305,2.0621072765627653,0.5674483985490899
1bp_WETH_USDT,23075063,-3.9541538750037586,1.9770769375018793,0.5463878120475614
1bp_WETH_USDT,23077463,-3.7691301121477445,1.8845650560738723,0.5236769571147943
1bp_WETH_USDT,23079863,-3.9045016736951563,1.9522508368475782,0.5406991817442683
1bp_WETH_USDT,23082263,-3.7881756303457848,1.8940878151728924,0.5297730556813676
1bp_WETH_USDT,23084663,-4.235109732283434,2.117554866141717,0.5817714728595941
1bp_WETH_USDT,23087063,-4.191998906605609,2.0959994533028046,0.5790168555005205
1bp_WETH_USDT,23089463,-4.493595881546511,2.2467979407732557,0.5842501247873317
1bp_WETH_USDT,23091863,-4.645770508986315,2.3228852544931575,0.6030043501310804
1bp_WETH_USDT,23094263,-4.772417263664184,2.386208631832092,0.6168825705405934
1bp_WETH_USDT,23096663,-4.715743920013244,2.357871960006622,0.6097057830301573
1bp_WETH_USDT,23099063,-5.30068156896659,2.650340784483295,0.679806215788586
1bp_WETH_USDT,23101463,-5.77272356056824,2.88636178028412,0.7325520841036717
1bp_WETH_USDT,23103863,-5.48867386490808,2.74433693245404,0.7247914520171034
1bp_WETH_USDT,23106263,-5.66658350657145,2.833291753285725,0.7487331759464007
1bp_WETH_USDT,23108663,-5.1416466076564875,2.5708233038282438,0.7084541189904418
1bp_WETH_USDT,23111063,-4.934817000493259,2.4674085002466297,0.6721526385868883
1bp_WETH_USDT,23113463,-5.008495380951387,2.5042476904756934,0.6746483343138024
1bp_WETH_USDT,23115863,-5.2512995331292815,2.6256497665646408,0.7081503372661664
1bp_WETH_USDT,23118263,-5.017711247104448,2.508855623552224,0.6653129656970301
1bp_WETH_USDT,23120663,-4.772512368426962,2.386256184213481,0.6295749021964072
1bp_WETH_USDT,23123063,-4.787615076342673,2.3938075381713366,0.6595269758079914
1bp_WETH_USDT,23125463,-4.978093584304098,2.489046792152049,0.6649042746180904
1bp_WETH_USDT,23127863,-5.567695677835987,2.7838478389179935,0.7116385596250723
1bp_WETH_USDT,23130263,-5.640050645883298,2.820025322941649,0.7205428749324906
1bp_WETH_USDT,23132663,-5.525499313097798,2.762749656548899,0.711623740433668
1bp_WETH_USDT,23135063,-5.60662286318956,2.80331143159478,0.7090205383639843
1bp_WETH_USDT,23137463,-4.476935536626716,2.238467768313358,0.6927293660010352
1bp_WETH_USDT,23139863,-4.271156446688807,2.1355782233444036,0.644119789426048
1bp_WETH_USDT,23142263,-4.0061313740804865,2.0030656870402432,0.6726393188990827
1bp_WETH_USDT,23144663,-4.301877043067317,2.1509385215336585,0.6901373034672214
1bp_WETH_USDT,23147063,-4.024077362743518,2.012038681371759,0.6514815777491576
1bp_WETH_USDT,23149463,-3.759526394254762,1.879763197127381,0.6102432188210829
1bp_WETH_USDT,23151863,-3.694902788881333,1.8474513944406665,0.6004375721840562
1bp_WETH_USDT,23154263,-3.6497001036265764,1.8248500518132882,0.6034040288916487
1bp_WETH_USDT,23156663,-3.757399455993157,1.8786997279965785,0.5991993057698672
1bp_WETH_USDT,23159063,-3.849718717195635,1.9248593585978175,0.6145414436597769
1bp_WETH_USDT,23161463,-4.036589370471209,2.0182946852356043,0.6479466311617429
1bp_WETH_USDT,23163863,-3.866435546336937,1.9332177731684685,0.6182103535487085
1bp_WETH_USDT,23166263,-3.0967796318375083,1.5483898159187541,0.5016917418160296
1bp_WETH_USDT,23168663,-3.4732852166507,1.73664260832535,0.5377564581623855
1bp_WETH_USDT,23171063,-3.6127705960065044,1.8063852980032522,0.5603368194350269
1bp_WETH_USDT,23173463,-3.189873469606896,1.594936734803448,0.4834909655071873
1bp_WETH_USDT,23175863,-3.045577317339996,1.522788658669998,0.46147161776888246
1bp_WETH_USDT,23178263,-2.8932682423456795,1.4466341211728397,0.42862479466889836
1bp_WETH_USDT,23180663,-3.080281055333531,1.5401405276667655,0.4370615565918565
1bp_WETH_USDT,23183063,-3.141764147978162,1.570882073989081,0.44226705319891013
1bp_WETH_USDT,23185463,-3.671113139915201,1.8355565699576004,0.5120939426304738
1bp_WETH_USDT,23187863,-3.5078650004467353,1.7539325002233677,0.48494441083898543
1bp_WETH_USDT,23190263,-3.3780147348519294,1.6890073674259647,0.4600843250327695
1bp_WETH_USDT,23192663,-3.2864790018848,1.6432395009424,0.450480469419577
1bp_WETH_USDT,23195063,-3.5195925253298155,1.7597962626649077,0.4902742347683283
1bp_WETH_USDT,23197463,-4.4491947378958505,2.2245973689479253,0.6446816835491052
1bp_WETH_USDT,23199863,-4.793219975617684,2.396609987808842,0.7168912021054931
1bp_WETH_USDT,23202263,-4.575539118638029,2.2877695593190146,0.6820947013465437
1bp_WETH_USDT,23204663,-4.592609810274219,2.2963049051371094,0.6861847047302034
1bp_WETH_USDT,23207063,-4.674736300531038,2.337368150265519,0.6975650411344014
1bp_WETH_USDT,23209463,-4.6337452838642905,2.3168726419321453,0.6847959682145994
1bp_WETH_USDT,23211863,-4.737251968991742,2.368625984495871,0.6998520603031556
1bp_WETH_USDT,23214263,-4.57925136918758,2.28962568459379,0.6465482508788927
1bp_WETH_USDT,23216663,-4.1204109223541625,2.0602054611770813,0.5729942937412507
1bp_WETH_USDT,23219063,-4.134800994072287,2.0674004970361435,0.574623401550485
1bp_WETH_USDT,23221463,-3.474469957838207,1.7372349789191035,0.4808671273648314
1bp_WETH_USDT,23223863,-3.6637206404620564,1.8318603202310282,0.5111404526022398
1bp_WETH_USDT,23226263,-3.906934424105882,1.953467212052941,0.5588902925057064
1bp_WETH_USDT,23228663,-4.1359489185905005,2.0679744592952503,0.5962725237341178
1bp_WETH_USDT,23231063,-4.095547460154255,2.0477737300771275,0.5885930842530445
1bp_WETH_USDT,23233463,-4.270817972872356,2.135408986436178,0.6177546464270482
1bp_WETH_USDT,23235863,-3.8859909013917537,1.9429954506958769,0.5519900748932937
1bp_WETH_USDT,23238263,-4.100489322333806,2.050244661166903,0.59147687983731
1bp_WETH_USDT,23240663,-3.8807715019758424,1.9403857509879212,0.5531867028931123
1bp_WETH_USDT,23243063,-3.9022301616617607,1.9511150808308804,0.5563323495271522
1bp_WETH_USDT,23245463,-3.5741313165455995,1.7870656582727997,0.49895837429561396
1bp_WETH_USDT,23247863,-3.330388932532082,1.665194466266041,0.45758014279308323
1bp_WETH_USDT,23250263,-3.4751304654934754,1.7375652327467377,0.4787993432952984
1bp_WETH_USDT,23252663,-3.6158331412610876,1.8079165706305438,0.5034704573844575
1bp_WETH_USDT,23255063,-3.1951597673879695,1.5975798836939847,0.46587463762671333
1bp_WETH_USDT,23257463,-3.2553294893604607,1.6276647446802304,0.4737134783851892
1bp_WETH_USDT,23259863,-3.4738234661095224,1.7369117330547612,0.512820868253681
1bp_WETH_USDT,23262263,-3.5057303178424304,1.7528651589212152,0.5192670004280553
1bp_WETH_USDT,23264663,-3.2714712613760994,1.6357356306880497,0.47185474128896343
1bp_WETH_USDT,23267063,-3.521734053387796,1.760867026693898,0.5177826430694443
1bp_WETH_USDT,23269463,-3.1988356782890106,1.5994178391445053,0.45567160423656516
1bp_WETH_USDT,23271863,-3.0416087280951487,1.5208043640475744,0.42686898314638777
1bp_WETH_USDT,23274263,-3.276835143039771,1.6384175715198854,0.47051681373391774
1bp_WETH_USDT,23276663,-3.030327424235589,1.5151637121177945,0.42723002500989304
1bp_WETH_USDT,23279063,-3.1277750927115555,1.5638875463557778,0.44679192499770115
1bp_WETH_USDT,23281463,-3.115405123660087,1.5577025618300435,0.4442558635361604
1bp_WETH_USDT,23283863,-3.4515198063053796,1.7257599031526898,0.5016008517794046
1bp_WETH_USDT,23286263,-3.476947486246195,1.7384737431230974,0.5059635721969736
1bp_WETH_USDT,23288663,-3.0286647516362595,1.5143323758181297,0.43815362627557275
1bp_WETH_USDT,23291063,-2.8367404544825683,1.4183702272412841,0.4026675332292887
1bp_WETH_USDT,23293463,-2.7944744754533195,1.3972372377266598,0.39753804118891223
1bp_WETH_USDT,23295863,-3.1064911955768646,1.5532455977884323,0.4606919014104499
1bp_WETH_USDT,23298263,-2.794500616258359,1.3972503081291796,0.4005695162773585
1bp_WETH_USDT,23300663,-2.852568711875201,1.4262843559376004,0.411981143979012
1bp_WETH_USDT,23303063,-3.599915354893308,1.799957677446654,0.4664920509694229
1bp_WETH_USDT,23305463,-3.5239060480362063,1.7619530240181032,0.4548423665450265
1bp_WETH_USDT,23307863,-3.524149274881041,1.7620746374405205,0.45290020559064714
1bp_WETH_USDT,23310263,-3.591760499510896,1.795880249755448,0.464040303866625
1bp_WETH_USDT,23312663,-3.4410057050836818,1.7205028525418409,0.44020779230327034
1bp_WETH_USDT,23315063,-3.472013765924,1.736006882962,0.44787921358109106
1bp_WETH_USDT,23317463,-2.80220770082698,1.40110385041349,0.40220227556428545
1bp_WETH_USDT,23319863,-2.8707471117673586,1.4353735558836793,0.4150591492711996
1bp_WETH_USDT,23322263,-2.7175532344468243,1.3587766172234121,0.38267442557053566
1bp_WETH_USDT,23324663,-2.9515945749755796,1.4757972874877898,0.4295967361615465
1bp_WETH_USDT,23327063,-2.720916200659179,1.3604581003295895,0.38637595008904546
1bp_WETH_USDT,23329463,-2.782835007906412,1.391417503953206,0.3876778675594592
1bp_WETH_USDT,23331863,-2.841926382596137,1.4209631912980685,0.3983942317168072
1bp_WETH_USDT,23334263,-2.9332092387472772,1.4666046193736386,0.41539345059274846
1bp_WETH_USDT,23336663,-2.95889369498474,1.47944684749237,0.4198220138429102
1bp_WETH_USDT,23339063,-3.0939268957982464,1.5469634478991232,0.44168845843746685
1bp_WETH_USDT,23341463,-3.1502201236646292,1.5751100618323146,0.4525396920010203
1bp_WETH_USDT,23343863,-3.4764343762711625,1.7382171881355812,0.4904149378837007
1bp_WETH_USDT,23346263,-3.5257845091634565,1.7628922545817283,0.5007833132173067
1bp_WETH_USDT,23348663,-3.7568335928680456,1.8784167964340228,0.5451394893485947
1bp_WETH_USDT,23351063,-4.008204102525399,2.0041020512626995,0.5883325324096031
1bp_WETH_USDT,23353463,-4.092663990933373,2.0463319954666863,0.6038805338326002
1bp_WETH_USDT,23355863,-3.9815388393643922,1.9907694196821961,0.5571434068905494
1bp_WETH_USDT,23358263,-4.129816620077629,2.0649083100388146,0.5806659359457129
1bp_WETH_USDT,23360663,-4.064853292871983,2.0324266464359915,0.5717928057903593
1bp_WETH_USDT,23363063,-3.8237039746810364,1.9118519873405182,0.5253605545693162
1bp_WETH_USDT,23365463,-3.8679489097111537,1.9339744548555768,0.5302032855976031
1bp_WETH_USDT,23367863,-3.5054833808992365,1.7527416904496183,0.4649852310559709
1bp_WETH_USDT,23370263,-3.436375620794559,1.7181878103972794,0.45117959082346926
1bp_WETH_USDT,23372663,-3.5575016958850414,1.7787508479425207,0.4694494762061535
1bp_WETH_USDT,23375063,-3.4855947678213486,1.7427973839106743,0.4554030084207734
1bp_WETH_USDT,23377463,-3.386175831632813,1.6930879158164065,0.4364796329490741
1bp_WETH_USDT,23379863,-3.5848165878552627,1.7924082939276313,0.47029531543120107
1bp_WETH_USDT,23382263,-3.2590073602750387,1.6295036801375193,0.42367305419311674
1bp_WETH_USDT,23384663,-3.152462052607801,1.5762310263039006,0.4008143591951009
1bp_WETH_USDT,23387063,-3.686690099689462,1.843345049844731,0.49467360842624664
1bp_WETH_USDT,23389463,-3.5766746261382814,1.7883373130691407,0.4731111718659403
1bp_WETH_USDT,23391863,-3.7100550049246586,1.8550275024623293,0.49638382314588814
1bp_WETH_USDT,23394263,-3.632934426290626,1.816467213145313,0.4801507041882629
1bp_WETH_USDT,23396663,-3.4149853609358454,1.7074926804679227,0.43792001447354034
1bp_WETH_USDT,23399063,-3.1254106156216235,1.5627053078108117,0.38467165187836294
1bp_WETH_USDT,23401463,-3.2182822330504695,1.6091411165252347,0.3987791807052309
1bp_WETH_USDT,23403863,-3.2319620337233776,1.6159810168616888,0.3994872360692704
1bp_WETH_USDT,23406263,-3.2280965055903437,1.6140482527951718,0.3890608827725901
1bp_WETH_USDT,23408663,-3.2231021687862573,1.6115510843931287,0.38724076570803
1bp_WETH_USDT,23411063,-3.192241948941399,1.5961209744706994,0.3800665412998764
1bp_WETH_USDT,23413463,-3.2533475360084756,1.6266737680042378,0.3913074627766465
1bp_WETH_USDT,23415863,-2.6289433114649445,1.3144716557324723,0.29812629115213796
1bp_WETH_USDT,23418263,-2.340859483415711,1.1704297417078555,0.2525295490388537
1bp_WETH_USDT,23420663,-2.3133536511456487,1.1566768255728244,0.24773479663394082
1bp_WETH_USDT,23423063,-2.40531040645819,1.202655203229095,0.2644275854681274
1bp_WETH_USDT,23425463,-2.433345437519985,1.2166727187599926,0.26539059892928374
1bp_WETH_USDT,23427863,-2.302087473058451,1.1510437365292254,0.2440414042460035
1bp_WETH_USDT,23430263,-2.1960693581646535,1.0980346790823268,0.2262445126569721
1bp_WETH_USDT,23432663,-2.7014762668138816,1.3507381334069408,0.2812778462418648
1bp_WETH_USDT,23435063,-2.62634400957769,1.313172004788845,0.27244597156940287
1bp_WETH_USDT,23437463,-2.156527281111459,1.0782636405557295,0.20477736707755123
1bp_WETH_USDT,23439863,-1.7220965912184518,0.8610482956092259,0.1562133155817622
1bp_WETH_USDT,23442263,-1.289879543894978,0.644939771947489,0.10116029774559965
1bp_WETH_USDT,23444663,-1.9599099649705956,0.9799549824852978,0.18357394585070286
1bp_WETH_USDT,23447063,-2.1394867449859882,1.0697433724929941,0.17193775234592068
1bp_WETH_USDT,23449463,-2.916107333119292,1.458053666559646,0.2665662446832342
1bp_WETH_USDT,23451863,-2.984434609765317,1.4922173048826586,0.27642682380227346
1bp_WETH_USDT,23454263,-2.830818229827967,1.4154091149139836,0.25525471787357457
1bp_WETH_USDT,23456663,-2.8708102923808014,1.4354051461904007,0.2610274713111792
1bp_WETH_USDT,23459063,-2.858928266786551,1.4294641333932756,0.2600938142670619
1bp_WETH_USDT,23461463,-2.7616861974711915,1.3808430987355957,0.24724700208060046
1bp_WETH_USDT,23463863,-3.3370645213241388,1.6685322606620694,0.2959635835303577
1bp_WETH_USDT,23466263,-3.7380394796837044,1.8690197398418522,0.3409392154786699
1bp_WETH_USDT,23468663,-3.790347001469228,1.895173500734614,0.344017053059806
1bp_WETH_USDT,23471063,-4.173040683657734,2.086520341828867,0.3922614531135581
1bp_WETH_USDT,23473463,-4.196624179006455,2.0983120895032275,0.3948126550667538
1bp_WETH_USDT,23475863,-4.082202711418142,2.041101355709071,0.37868551373179726
1bp_WETH_USDT,23478263,-3.9949028077962794,1.9974514038981397,0.36688679563666504
1bp_WETH_USDT,23480663,-3.8798708138918627,1.9399354069459314,0.3517839850026927
1bp_WETH_USDT,23483063,-3.4255318824436167,1.7127659412218084,0.3823054903352948
1bp_WETH_USDT,23485463,-3.574893433628309,1.7874467168141546,0.4054988043618465
1bp_WETH_USDT,23487863,-3.713685293258,1.856842646629,0.4089565877140082
1bp_WETH_USDT,23490263,-3.8619327403020463,1.9309663701510231,0.4297088929320475
1bp_WETH_USDT,23492663,-4.161972235329111,2.0809861176645557,0.4738165490979621
1bp_WETH_USDT,23495063,-4.119856429179223,2.0599282145896116,0.46528615212456215
1bp_WETH_USDT,23497463,-4.031048458370911,2.0155242291854556,0.45160976862488234
1bp_WETH_USDT,23499863,-4.266153866399799,2.1330769331998995,0.4862481442301181
1bp_WETH_USDT,23502263,-4.164975094819152,2.082487547409576,0.47174899493148115
1bp_WETH_USDT,23504663,-4.1444137421995695,2.0722068710997847,0.46716789773694567
1bp_WETH_USDT,23507063,-4.108262320643498,2.054131160321749,0.4621465231931138
1bp_WETH_USDT,23509463,-4.859485590191156,2.429742795095578,0.5383528008138779
1bp_WETH_USDT,23511863,-4.702581226523812,2.351290613261906,0.5155470770116366
1bp_WETH_USDT,23514263,-4.550374004662698,2.275187002331349,0.4928434160483012
1bp_WETH_USDT,23516663,-4.357091163440457,2.1785455817202286,0.49734715353925174
1bp_WETH_USDT,23519063,-4.634750050366326,2.317375025183163,0.5447130148732668
1bp_WETH_USDT,23521463,-4.962208362974511,2.4811041814872556,0.5844171638264684
1bp_WETH_USDT,23523863,-5.099604050748937,2.5498020253744684,0.6093323923707517
1bp_WETH_USDT,23526263,-4.8491138238143865,2.4245569119071932,0.5713089319614568
1bp_WETH_USDT,23528663,-4.084232839600937,2.0421164198004687,0.45538065271068084
1bp_WETH_USDT,23531063,-3.825211471915448,1.912605735957724,0.4153338526377507
1bp_WETH_USDT,23533463,-3.9718211212031242,1.9859105606015621,0.4348784372525959
1bp_WETH_USDT,23535863,-4.220885272829749,2.1104426364148745,0.47215841919091806
1bp_WETH_USDT,23538263,-3.916451886121219,1.9582259430606095,0.4239278669214679
1bp_WETH_USDT,23540663,-4.422547772855642,2.211273886427821,0.41439034908207406
1bp_WETH_USDT,23543063,-4.392148100233947,2.1960740501169735,0.40912101995777417
1bp_WETH_USDT,23545463,-4.3967509831895395,2.1983754915947697,0.4093509694457478
1bp_WETH_USDT,23547863,-4.5210553327175615,2.2605276663587808,0.4221593709176781
1bp_WETH_USDT,23550263,-1.6899259519844816,0.8449629759922408,0.10086292479955672
1bp_WETH_USDT,23552663,-1.0510431923354107,0.5255215961677053,0.04320197839968842
1bp_WETH_USDT,23555063,-1.0083297402818938,0.5041648701409469,0.04032680565838909
1bp_WETH_USDT,23557463,-0.480349569761757,0.2401747848808785,0.0102533175177566
1bp_WETH_USDT,23559863,-1.328946436149642,0.664473218074821,0.06681769745859711
1bp_WETH_USDT,23562263,-1.3691053859865623,0.6845526929932811,0.06988976873826813
1bp_WETH_USDT,23564663,-3.476241541991723,1.7381207709958615,0.3042851893928039
1bp_WETH_USDT,23567063,-3.690248903849583,1.8451244519247916,0.33428689846913395
